, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
90.300, 11.713, 12.965, 14.451, 14.020, 14.020, 14.020, 13.241, 14.643, 14.601, 99.297, 99.726, 98.263, 99.758, 99.758, 99.758, 98.589, 99.718, 99.608, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 10.272, 10.318, 10.574, 10.530, 10.530, 10.530, 10.213, 10.675, 10.654, 0.044, 0.068, 0.283, 0.106, 0.106, 0.106, 0.024, 0.141, 0.170, 97.290, 98.280, 96.306, 98.578, 98.578, 98.578, 96.827, 98.577, 98.419
90.400, 11.683, 12.905, 14.421, 13.984, 13.984, 13.984, 13.139, 14.577, 14.541, 99.283, 99.716, 98.234, 99.744, 99.744, 99.744, 98.558, 99.711, 99.598, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 10.243, 10.290, 10.544, 10.502, 10.502, 10.502, 10.187, 10.646, 10.626, 0.043, 0.066, 0.281, 0.104, 0.104, 0.104, 0.023, 0.140, 0.169, 97.233, 98.234, 96.248, 98.535, 98.535, 98.535, 96.776, 98.545, 98.382
90.500, 11.623, 12.857, 14.373, 13.954, 13.954, 13.954, 13.007, 14.499, 14.487, 99.271, 99.701, 98.205, 99.738, 99.738, 99.738, 98.536, 99.703, 99.587, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 10.212, 10.262, 10.513, 10.476, 10.476, 10.476, 10.161, 10.619, 10.598, 0.041, 0.065, 0.278, 0.103, 0.103, 0.103, 0.022, 0.139, 0.167, 97.180, 98.192, 96.184, 98.495, 98.495, 98.495, 96.731, 98.518, 98.350
90.600, 11.557, 12.809, 14.325, 13.918, 13.918, 13.918, 12.917, 14.475, 14.415, 99.256, 99.692, 98.179, 99.728, 99.728, 99.728, 98.504, 99.694, 99.579, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 10.182, 10.231, 10.486, 10.447, 10.447, 10.447, 10.135, 10.593, 10.570, 0.039, 0.064, 0.277, 0.102, 0.102, 0.102, 0.021, 0.138, 0.164, 97.122, 98.145, 96.130, 98.457, 98.457, 98.457, 96.676, 98.482, 98.318
90.700, 11.485, 12.719, 14.313, 13.870, 13.870, 13.870, 12.785, 14.415, 14.337, 99.238, 99.678, 98.143, 99.719, 99.719, 99.719, 98.470, 99.681, 99.565, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 10.150, 10.203, 10.458, 10.418, 10.418, 10.418, 10.110, 10.566, 10.541, 0.038, 0.063, 0.274, 0.101, 0.101, 0.101, 0.021, 0.137, 0.162, 97.058, 98.094, 96.072, 98.422, 98.422, 98.422, 96.618, 98.451, 98.279
90.800, 11.383, 12.666, 14.265, 13.828, 13.828, 13.828, 12.719, 14.397, 14.301, 99.219, 99.666, 98.107, 99.707, 99.707, 99.707, 98.431, 99.671, 99.550, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 10.121, 10.173, 10.429, 10.389, 10.389, 10.389, 10.083, 10.538, 10.512, 0.038, 0.061, 0.272, 0.097, 0.097, 0.097, 0.020, 0.134, 0.161, 96.998, 98.048, 96.012, 98.380, 98.380, 98.380, 96.551, 98.413, 98.240
90.900, 11.341, 12.558, 14.217, 13.774, 13.774, 13.774, 12.642, 14.373, 14.241, 99.196, 99.653, 98.071, 99.697, 99.697, 99.697, 98.396, 99.662, 99.538, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 10.090, 10.143, 10.399, 10.361, 10.361, 10.361, 10.058, 10.510, 10.485, 0.037, 0.060, 0.270, 0.094, 0.094, 0.094, 0.020, 0.133, 0.160, 96.931, 98.002, 95.946, 98.340, 98.340, 98.340, 96.506, 98.375, 98.199
91.000, 11.288, 12.492, 14.181, 13.708, 13.708, 13.708, 12.606, 14.337, 14.181, 99.182, 99.637, 98.031, 99.686, 99.686, 99.686, 98.360, 99.654, 99.524, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 10.059, 10.112, 10.367, 10.333, 10.333, 10.333, 10.031, 10.481, 10.455, 0.037, 0.060, 0.268, 0.092, 0.092, 0.092, 0.019, 0.130, 0.156, 96.872, 97.946, 95.880, 98.301, 98.301, 98.301, 96.450, 98.340, 98.161
91.100, 11.210, 12.324, 14.133, 13.660, 13.660, 13.660, 12.522, 14.265, 14.121, 99.161, 99.624, 98.000, 99.674, 99.674, 99.674, 98.325, 99.641, 99.513, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 10.026, 10.082, 10.337, 10.306, 10.306, 10.306, 10.006, 10.453, 10.427, 0.036, 0.058, 0.263, 0.091, 0.091, 0.091, 0.019, 0.128, 0.155, 96.802, 97.892, 95.819, 98.262, 98.262, 98.262, 96.394, 98.300, 98.122
91.200, 11.150, 12.222, 14.079, 13.600, 13.600, 13.600, 12.384, 14.235, 14.085, 99.146, 99.610, 97.958, 99.665, 99.665, 99.665, 98.285, 99.628, 99.499, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 9.992, 10.054, 10.308, 10.277, 10.277, 10.277, 9.981, 10.424, 10.397, 0.035, 0.057, 0.260, 0.089, 0.089, 0.089, 0.019, 0.127, 0.153, 96.744, 97.844, 95.753, 98.220, 98.220, 98.220, 96.325, 98.260, 98.082
91.300, 11.084, 12.168, 14.026, 13.552, 13.552, 13.552, 12.270, 14.187, 14.032, 99.127, 99.599, 97.922, 99.651, 99.651, 99.651, 98.249, 99.614, 99.490, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 9.960, 10.024, 10.277, 10.249, 10.249, 10.249, 9.954, 10.397, 10.369, 0.035, 0.056, 0.256, 0.088, 0.088, 0.088, 0.017, 0.123, 0.151, 96.675, 97.792, 95.688, 98.181, 98.181, 98.181, 96.260, 98.218, 98.043
91.400, 11.012, 12.060, 13.978, 13.504, 13.504, 13.504, 12.174, 14.157, 13.972, 99.102, 99.583, 97.887, 99.636, 99.636, 99.636, 98.197, 99.601, 99.475, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 9.928, 9.995, 10.249, 10.219, 10.219, 10.219, 9.928, 10.370, 10.339, 0.033, 0.055, 0.252, 0.086, 0.086, 0.086, 0.017, 0.121, 0.151, 96.603, 97.741, 95.627, 98.132, 98.132, 98.132, 96.188, 98.179, 98.003
91.500, 10.964, 11.977, 13.948, 13.462, 13.462, 13.462, 12.084, 14.109, 13.906, 99.084, 99.569, 97.846, 99.622, 99.622, 99.622, 98.164, 99.588, 99.461, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 9.896, 9.965, 10.218, 10.190, 10.190, 10.190, 9.901, 10.340, 10.308, 0.033, 0.055, 0.249, 0.085, 0.085, 0.085, 0.017, 0.120, 0.146, 96.534, 97.686, 95.555, 98.082, 98.082, 98.082, 96.124, 98.135, 97.957
91.600, 10.886, 11.887, 13.912, 13.438, 13.438, 13.438, 12.000, 14.079, 13.870, 99.060, 99.553, 97.813, 99.610, 99.610, 99.610, 98.129, 99.575, 99.445, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.863, 9.932, 10.187, 10.161, 10.161, 10.161, 9.875, 10.312, 10.277, 0.032, 0.054, 0.246, 0.085, 0.085, 0.085, 0.017, 0.119, 0.145, 96.470, 97.623, 95.492, 98.037, 98.037, 98.037, 96.058, 98.092, 97.900
91.700, 10.784, 11.803, 13.864, 13.414, 13.414, 13.414, 11.875, 14.020, 13.816, 99.039, 99.535, 97.782, 99.600, 99.600, 99.600, 98.091, 99.562, 99.433, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.829, 9.900, 10.155, 10.134, 10.134, 10.134, 9.848, 10.284, 10.247, 0.032, 0.053, 0.245, 0.085, 0.085, 0.085, 0.016, 0.117, 0.143, 96.396, 97.559, 95.431, 97.992, 97.992, 97.992, 95.991, 98.049, 97.850
91.800, 10.730, 11.731, 13.858, 13.378, 13.378, 13.378, 11.755, 13.960, 13.768, 99.018, 99.524, 97.749, 99.590, 99.590, 99.590, 98.055, 99.548, 99.418, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.797, 9.867, 10.123, 10.103, 10.103, 10.103, 9.819, 10.253, 10.215, 0.029, 0.053, 0.242, 0.083, 0.083, 0.083, 0.016, 0.115, 0.141, 96.323, 97.492, 95.361, 97.946, 97.946, 97.946, 95.916, 97.999, 97.804
91.900, 10.688, 11.647, 13.816, 13.301, 13.301, 13.301, 11.665, 13.930, 13.696, 98.986, 99.508, 97.710, 99.576, 99.576, 99.576, 98.012, 99.533, 99.395, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.764, 9.836, 10.094, 10.073, 10.073, 10.073, 9.790, 10.225, 10.182, 0.029, 0.051, 0.240, 0.080, 0.080, 0.080, 0.015, 0.114, 0.140, 96.238, 97.428, 95.290, 97.899, 97.899, 97.899, 95.844, 97.953, 97.747
92.000, 10.581, 11.539, 13.750, 13.235, 13.235, 13.235, 11.527, 13.864, 13.630, 98.965, 99.489, 97.667, 99.565, 99.565, 99.565, 97.961, 99.521, 99.380, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.732, 9.805, 10.062, 10.045, 10.045, 10.045, 9.760, 10.197, 10.150, 0.028, 0.050, 0.237, 0.079, 0.079, 0.079, 0.015, 0.114, 0.139, 96.161, 97.365, 95.216, 97.847, 97.847, 97.847, 95.761, 97.912, 97.691
92.100, 10.485, 11.431, 13.708, 13.145, 13.145, 13.145, 11.443, 13.816, 13.600, 98.931, 99.473, 97.624, 99.546, 99.546, 99.546, 97.924, 99.510, 99.361, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.699, 9.773, 10.029, 10.015, 10.015, 10.015, 9.736, 10.169, 10.118, 0.027, 0.049, 0.234, 0.076, 0.076, 0.076, 0.014, 0.111, 0.137, 96.067, 97.298, 95.141, 97.789, 97.789, 97.789, 95.692, 97.871, 97.637
92.200, 10.425, 11.335, 13.672, 13.091, 13.091, 13.091, 11.353, 13.792, 13.534, 98.902, 99.455, 97.581, 99.530, 99.530, 99.530, 97.874, 99.492, 99.339, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.663, 9.738, 9.996, 9.984, 9.984, 9.984, 9.708, 10.140, 10.087, 0.026, 0.048, 0.230, 0.075, 0.075, 0.075, 0.013, 0.110, 0.134, 95.978, 97.225, 95.063, 97.736, 97.736, 97.736, 95.616, 97.822, 97.580
92.300, 10.335, 11.276, 13.636, 13.007, 13.007, 13.007, 11.228, 13.726, 13.492, 98.867, 99.434, 97.539, 99.513, 99.513, 99.513, 97.828, 99.475, 99.313, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.629, 9.704, 9.964, 9.954, 9.954, 9.954, 9.679, 10.108, 10.053, 0.024, 0.046, 0.227, 0.073, 0.073, 0.073, 0.013, 0.108, 0.133, 95.898, 97.145, 94.984, 97.678, 97.678, 97.678, 95.536, 97.769, 97.528
92.400, 10.239, 11.168, 13.570, 12.917, 12.917, 12.917, 11.102, 13.666, 13.468, 98.841, 99.409, 97.495, 99.495, 99.495, 99.495, 97.779, 99.460, 99.294, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.595, 9.669, 9.933, 9.922, 9.922, 9.922, 9.648, 10.080, 10.020, 0.024, 0.044, 0.224, 0.073, 0.073, 0.073, 0.013, 0.106, 0.132, 95.812, 97.074, 94.915, 97.619, 97.619, 97.619, 95.455, 97.717, 97.467
92.500, 10.161, 11.078, 13.534, 12.881, 12.881, 12.881, 11.006, 13.606, 13.420, 98.806, 99.385, 97.451, 99.481, 99.481, 99.481, 97.732, 99.450, 99.272, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.560, 9.634, 9.899, 9.893, 9.893, 9.893, 9.619, 10.050, 9.986, 0.023, 0.042, 0.221, 0.072, 0.072, 0.072, 0.012, 0.104, 0.129, 95.723, 96.992, 94.836, 97.566, 97.566, 97.566, 95.377, 97.663, 97.411
92.600, 10.101, 11.024, 13.480, 12.833, 12.833, 12.833, 10.910, 13.570, 13.384, 98.766, 99.357, 97.410, 99.462, 99.462, 99.462, 97.674, 99.431, 99.249, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.522, 9.599, 9.868, 9.861, 9.861, 9.861, 9.590, 10.020, 9.953, 0.022, 0.040, 0.219, 0.071, 0.071, 0.071, 0.012, 0.103, 0.128, 95.612, 96.913, 94.762, 97.508, 97.508, 97.508, 95.286, 97.607, 97.343
92.700, 9.999, 10.922, 13.438, 12.791, 12.791, 12.791, 10.850, 13.534, 13.331, 98.726, 99.338, 97.367, 99.442, 99.442, 99.442, 97.613, 99.410, 99.225, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.485, 9.563, 9.832, 9.827, 9.827, 9.827, 9.559, 9.989, 9.919, 0.022, 0.039, 0.219, 0.069, 0.069, 0.069, 0.011, 0.101, 0.127, 95.506, 96.827, 94.680, 97.441, 97.441, 97.441, 95.192, 97.548, 97.281
92.800, 9.892, 10.838, 13.384, 12.755, 12.755, 12.755, 10.778, 13.480, 13.265, 98.682, 99.315, 97.317, 99.428, 99.428, 99.428, 97.552, 99.390, 99.201, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.447, 9.528, 9.801, 9.795, 9.795, 9.795, 9.526, 9.957, 9.887, 0.021, 0.039, 0.216, 0.068, 0.068, 0.068, 0.011, 0.099, 0.126, 95.397, 96.745, 94.601, 97.383, 97.383, 97.383, 95.090, 97.493, 97.219
92.900, 9.820, 10.730, 13.349, 12.695, 12.695, 12.695, 10.712, 13.414, 13.211, 98.648, 99.294, 97.265, 99.409, 99.409, 99.409, 97.490, 99.364, 99.172, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.414, 9.493, 9.765, 9.761, 9.761, 9.761, 9.496, 9.924, 9.853, 0.020, 0.038, 0.214, 0.067, 0.067, 0.067, 0.011, 0.096, 0.123, 95.298, 96.663, 94.515, 97.320, 97.320, 97.320, 94.998, 97.431, 97.159
93.000, 9.742, 10.563, 13.301, 12.636, 12.636, 12.636, 10.670, 13.378, 13.151, 98.602, 99.267, 97.223, 99.394, 99.394, 99.394, 97.433, 99.350, 99.147, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.376, 9.455, 9.733, 9.728, 9.728, 9.728, 9.465, 9.893, 9.819, 0.020, 0.037, 0.211, 0.067, 0.067, 0.067, 0.010, 0.095, 0.121, 95.187, 96.572, 94.440, 97.254, 97.254, 97.254, 94.907, 97.371, 97.091
93.100, 9.652, 10.455, 13.253, 12.522, 12.522, 12.522, 10.533, 13.360, 13.067, 98.550, 99.244, 97.178, 99.378, 99.378, 99.378, 97.366, 99.327, 99.123, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.336, 9.417, 9.699, 9.694, 9.694, 9.694, 9.431, 9.860, 9.784, 0.019, 0.035, 0.210, 0.066, 0.066, 0.066, 0.009, 0.093, 0.120, 95.061, 96.480, 94.354, 97.190, 97.190, 97.190, 94.800, 97.305, 97.032
93.200, 9.568, 10.371, 13.199, 12.450, 12.450, 12.450, 10.467, 13.277, 13.007, 98.493, 99.220, 97.124, 99.358, 99.358, 99.358, 97.306, 99.312, 99.094, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.294, 9.383, 9.665, 9.657, 9.657, 9.657, 9.401, 9.830, 9.747, 0.018, 0.035, 0.206, 0.064, 0.064, 0.064, 0.009, 0.092, 0.118, 94.933, 96.395, 94.260, 97.116, 97.116, 97.116, 94.707, 97.243, 96.957
93.300, 9.478, 10.257, 13.103, 12.402, 12.402, 12.402, 10.359, 13.235, 12.941, 98.440, 99.186, 97.073, 99.339, 99.339, 99.339, 97.255, 99.294, 99.066, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.253, 9.346, 9.629, 9.624, 9.624, 9.624, 9.370, 9.797, 9.713, 0.017, 0.035, 0.204, 0.062, 0.062, 0.062, 0.008, 0.091, 0.118, 94.811, 96.296, 94.173, 97.043, 97.043, 97.043, 94.618, 97.179, 96.880
93.400, 9.340, 10.179, 13.043, 12.336, 12.336, 12.336, 10.269, 13.163, 12.827, 98.384, 99.154, 97.011, 99.317, 99.317, 99.317, 97.193, 99.274, 99.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.212, 9.307, 9.596, 9.587, 9.587, 9.587, 9.337, 9.764, 9.675, 0.017, 0.034, 0.199, 0.060, 0.060, 0.060, 0.008, 0.089, 0.117, 94.677, 96.201, 94.070, 96.970, 96.970, 96.970, 94.510, 97.113, 96.804
93.500, 9.274, 10.059, 12.989, 12.282, 12.282, 12.282, 10.143, 13.103, 12.761, 98.325, 99.116, 96.959, 99.287, 99.287, 99.287, 97.129, 99.254, 99.023, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.171, 9.269, 9.562, 9.551, 9.551, 9.551, 9.303, 9.729, 9.639, 0.016, 0.033, 0.197, 0.060, 0.060, 0.060, 0.008, 0.087, 0.115, 94.546, 96.088, 93.988, 96.884, 96.884, 96.884, 94.403, 97.050, 96.730
93.600, 9.161, 9.957, 12.959, 12.204, 12.204, 12.204, 10.017, 13.043, 12.677, 98.257, 99.082, 96.904, 99.260, 99.260, 99.260, 97.056, 99.232, 99.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.127, 9.233, 9.527, 9.517, 9.517, 9.517, 9.268, 9.694, 9.604, 0.016, 0.032, 0.195, 0.058, 0.058, 0.058, 0.008, 0.086, 0.113, 94.400, 95.989, 93.899, 96.801, 96.801, 96.801, 94.287, 96.973, 96.663
93.700, 9.107, 9.868, 12.893, 12.126, 12.126, 12.126, 9.933, 12.995, 12.636, 98.191, 99.046, 96.848, 99.235, 99.235, 99.235, 96.974, 99.214, 98.978, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.083, 9.194, 9.489, 9.481, 9.481, 9.481, 9.234, 9.660, 9.568, 0.016, 0.032, 0.189, 0.057, 0.057, 0.057, 0.007, 0.085, 0.111, 94.260, 95.881, 93.803, 96.720, 96.720, 96.720, 94.171, 96.908, 96.583
93.800, 9.017, 9.742, 12.881, 12.030, 12.030, 12.030, 9.808, 12.911, 12.582, 98.109, 99.011, 96.786, 99.212, 99.212, 99.212, 96.891, 99.193, 98.954, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 9.037, 9.155, 9.452, 9.441, 9.441, 9.441, 9.198, 9.624, 9.531, 0.015, 0.029, 0.186, 0.056, 0.056, 0.056, 0.007, 0.083, 0.109, 94.103, 95.770, 93.706, 96.631, 96.631, 96.631, 94.052, 96.829, 96.508
93.900, 8.945, 9.658, 12.821, 11.971, 11.971, 11.971, 9.736, 12.851, 12.510, 98.027, 98.976, 96.723, 99.189, 99.189, 99.189, 96.813, 99.162, 98.916, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.992, 9.112, 9.416, 9.402, 9.402, 9.402, 9.160, 9.588, 9.493, 0.014, 0.028, 0.183, 0.055, 0.055, 0.055, 0.006, 0.083, 0.107, 93.949, 95.664, 93.609, 96.551, 96.551, 96.551, 93.934, 96.748, 96.421
94.000, 8.849, 9.550, 12.755, 11.893, 11.893, 11.893, 9.604, 12.809, 12.420, 97.949, 98.935, 96.665, 99.166, 99.166, 99.166, 96.746, 99.136, 98.874, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.946, 9.070, 9.379, 9.364, 9.364, 9.364, 9.124, 9.550, 9.453, 0.013, 0.028, 0.182, 0.054, 0.054, 0.054, 0.006, 0.082, 0.105, 93.787, 95.549, 93.512, 96.469, 96.469, 96.469, 93.818, 96.669, 96.329
94.100, 8.753, 9.424, 12.654, 11.815, 11.815, 11.815, 9.502, 12.755, 12.342, 97.873, 98.895, 96.610, 99.132, 99.132, 99.132, 96.669, 99.111, 98.838, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.899, 9.029, 9.343, 9.325, 9.325, 9.325, 9.088, 9.512, 9.414, 0.013, 0.028, 0.181, 0.053, 0.053, 0.053, 0.006, 0.080, 0.103, 93.617, 95.437, 93.423, 96.377, 96.377, 96.377, 93.703, 96.585, 96.239
94.200, 8.681, 9.322, 12.606, 11.785, 11.785, 11.785, 9.424, 12.707, 12.240, 97.783, 98.844, 96.546, 99.111, 99.111, 99.111, 96.588, 99.075, 98.801, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.850, 8.986, 9.304, 9.286, 9.286, 9.286, 9.049, 9.474, 9.373, 0.013, 0.027, 0.177, 0.052, 0.052, 0.052, 0.005, 0.077, 0.101, 93.437, 95.319, 93.319, 96.287, 96.287, 96.287, 93.580, 96.495, 96.144
94.300, 8.591, 9.203, 12.528, 11.749, 11.749, 11.749, 9.310, 12.642, 12.126, 97.690, 98.790, 96.478, 99.087, 99.087, 99.087, 96.512, 99.036, 98.770, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 8.801, 8.944, 9.264, 9.245, 9.245, 9.245, 9.008, 9.435, 9.333, 0.012, 0.027, 0.177, 0.050, 0.050, 0.050, 0.005, 0.076, 0.100, 93.264, 95.186, 93.212, 96.195, 96.195, 96.195, 93.453, 96.402, 96.045
